transaction,date,item_code,item,quantity,unit,payment_type,price,income
1127/KSR/UTM/0223,02/24/2023 13:07:34,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,153.0,Sheet,Upfront Payment,"250,00",38250.0
1129/KSR/UTM/0223,02/24/2023 13:39:58,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,8.0,Sheet,Upfront Payment,"250,00",2000.0
1136/KSR/UTM/0223,02/24/2023 14:22:39,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,8.0,Sheet,Upfront Payment,"250,00",2000.0
1137/KSR/UTM/0223,02/24/2023 14:44:30,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,5.0,Sheet,Upfront Payment,"250,00",1250.0
1139/KSR/UTM/0223,02/24/2023 14:49:55,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,75.0,Sheet,Upfront Payment,"250,00",18750.0
0570/JL/UTM/0223,02/24/2023 15:04:00,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,42.0,Sheet,Deposit Payment,"300,00",12600.0
0572/JL/UTM/0223,02/24/2023 15:12:54,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,236.0,Sheet,Deposit Payment,"300,00",70800.0
0574/JL/UTM/0223,02/24/2023 15:36:06,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,2590.0,Sheet,Deposit Payment,"300,00",777000.0
0575/JL/UTM/0223,02/24/2023 15:37:10,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,826.0,Sheet,Deposit Payment,"300,00",247800.0
1150/KSR/UTM/0223,02/24/2023 17:11:32,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,282.0,Sheet,Upfront Payment,"250,00",70500.0
1152/KSR/UTM/0223,02/24/2023 17:31:54,PC.000003,PHOTO COPY ENLARGE F4/A4S - A3 70 GR,160.0,Sheet,Upfront Payment,"1750,00",280000.0
1153/KSR/UTM/0223,02/24/2023 17:40:31,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,56.0,Sheet,Upfront Payment,"250,00",14000.0
1156/KSR/UTM/0223,02/24/2023 17:57:08,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,682.0,Sheet,Upfront Payment,"250,00",170500.0
1160/KSR/UTM/0223,02/25/2023 09:26:27,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,684.0,Sheet,Upfront Payment,"250,00",171000.0
1162/KSR/UTM/0223,02/25/2023 09:54:39,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,24.0,Sheet,Upfront Payment,"250,00",6000.0
1164/KSR/UTM/0223,02/25/2023 10:33:15,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,76.0,Sheet,Upfront Payment,"250,00",19000.0
1167/KSR/UTM/0223,02/25/2023 11:23:56,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,20.0,Sheet,Upfront Payment,"250,00",5000.0
1188/KSR/UTM/0223,02/25/2023 15:00:28,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,4.0,Sheet,Upfront Payment,"250,00",1000.0
1193/KSR/UTM/0223,02/25/2023 16:22:55,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,20.0,Sheet,Upfront Payment,"250,00",5000.0
1196/KSR/UTM/0223,02/25/2023 16:58:46,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,768.0,Sheet,Upfront Payment,"250,00",192000.0
1211/KSR/UTM/0223,02/27/2023 10:53:46,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,757.0,Sheet,Upfront Payment,"250,00",189250.0
0597/JL/UTM/0223,02/27/2023 11:14:29,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,36.0,Sheet,Deposit Payment,"300,00",10800.0
0598/JL/UTM/0223,02/27/2023 11:18:59,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,31.0,Sheet,Deposit Payment,"300,00",9300.0
1216/KSR/UTM/0223,02/27/2023 11:26:31,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,60.0,Sheet,Upfront Payment,"250,00",15000.0
1223/KSR/UTM/0223,02/27/2023 11:56:14,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,8.0,Sheet,Upfront Payment,"250,00",2000.0
1224/KSR/UTM/0223,02/27/2023 11:57:14,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,8.0,Sheet,Upfront Payment,"250,00",2000.0
0600/JL/UTM/0223,02/27/2023 12:12:33,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,50.0,Sheet,Deposit Payment,"300,00",15000.0
1228/KSR/UTM/0223,02/27/2023 12:24:32,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,42.0,Sheet,Upfront Payment,"250,00",10500.0
0601/JL/UTM/0223,02/27/2023 12:45:16,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,100.0,Sheet,Deposit Payment,"300,00",30000.0
0602/JL/UTM/0223,02/27/2023 13:21:39,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,68.0,Sheet,Deposit Payment,"300,00",20400.0
1232/KSR/UTM/0223,02/27/2023 13:44:03,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,384.0,Sheet,Upfront Payment,"250,00",96000.0
0603/JL/UTM/0223,02/27/2023 13:52:38,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,45.0,Sheet,Deposit Payment,"300,00",13500.0
1235/KSR/UTM/0223,02/27/2023 14:20:30,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,58.0,Sheet,Upfront Payment,"250,00",14500.0
1244/KSR/UTM/0223,02/27/2023 15:08:24,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,126.0,Sheet,Upfront Payment,"500,00",63000.0
1246/KSR/UTM/0223,02/27/2023 15:22:11,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,15.0,Sheet,Upfront Payment,"250,00",3750.0
0612/JL/UTM/0223,02/27/2023 16:28:03,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,67.0,Sheet,Deposit Payment,"300,00",20100.0
1254/KSR/UTM/0223,02/27/2023 16:46:37,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,1448.0,Sheet,Upfront Payment,"250,00",362000.0
1259/KSR/UTM/0223,02/27/2023 17:14:23,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,335.0,Sheet,Upfront Payment,"250,00",83750.0
1268/KSR/UTM/0223,02/28/2023 09:19:52,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,338.0,Sheet,Upfront Payment,"250,00",84500.0
0618/JL/UTM/0223,02/28/2023 09:31:14,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,5781.0,Sheet,Deposit Payment,"250,00",1445250.0
1270/KSR/UTM/0223,02/28/2023 09:54:05,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,800.0,Sheet,Upfront Payment,"250,00",200000.0
1277/KSR/UTM/0223,02/28/2023 10:43:23,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,25.0,Sheet,Upfront Payment,"250,00",6250.0
0619/JL/UTM/0223,02/28/2023 10:57:58,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,44.0,Sheet,Deposit Payment,"300,00",13200.0
0621/JL/UTM/0223,02/28/2023 10:59:56,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,687.0,Sheet,Deposit Payment,"300,00",206100.0
1279/KSR/UTM/0223,02/28/2023 11:05:06,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,20.0,Sheet,Upfront Payment,"250,00",5000.0
1281/KSR/UTM/0223,02/28/2023 11:10:53,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,98.0,Sheet,Upfront Payment,"250,00",24500.0
0624/JL/UTM/0223,02/28/2023 12:40:36,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,300.0,Sheet,Deposit Payment,"300,00",90000.0
1290/KSR/UTM/0223,02/28/2023 13:26:42,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,12.0,Sheet,Upfront Payment,"250,00",3000.0
0625/JL/UTM/0223,02/28/2023 13:41:46,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,150.0,Sheet,Deposit Payment,"300,00",45000.0
0626/JL/UTM/0223,02/28/2023 14:25:35,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,330.0,Sheet,Deposit Payment,"300,00",99000.0
0627/JL/UTM/0223,02/28/2023 14:26:28,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,96.0,Sheet,Deposit Payment,"300,00",28800.0
0628/JL/UTM/0223,02/28/2023 14:31:10,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,768.0,Sheet,Deposit Payment,"300,00",230400.0
1301/KSR/UTM/0223,02/28/2023 15:05:20,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,176.0,Sheet,Upfront Payment,"250,00",44000.0
1304/KSR/UTM/0223,02/28/2023 15:20:53,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,775.0,Sheet,Upfront Payment,"250,00",193750.0
1307/KSR/UTM/0223,02/28/2023 15:41:35,PC.000006,PHOTO COPY COLORED HVS F4/A4S 70 GR,60.0,Sheet,Upfront Payment,"250,00",15000.0
1329/KSR/UTM/0223,02/28/2023 17:27:02,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,95.0,Sheet,Upfront Payment,"250,00",23750.0
0634/JL/UTM/0323,03/01/2023 08:42:27,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,780.0,Sheet,Deposit Payment,"300,00",234000.0
1332/KSR/UTM/0323,03/01/2023 08:51:29,PC.000002,PHOTO COPY HVS A3 70 GR,4.0,Sheet,Upfront Payment,"750,00",3000.0
0640/JL/UTM/0323,03/01/2023 08:59:54,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,50.0,Sheet,Deposit Payment,"300,00",15000.0
0641/JL/UTM/0323,03/01/2023 09:02:43,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,460.0,Sheet,Deposit Payment,"300,00",138000.0
1336/KSR/UTM/0323,03/01/2023 09:04:06,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,30.0,Sheet,Upfront Payment,"250,00",7500.0
1340/KSR/UTM/0323,03/01/2023 09:50:59,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,40.0,Sheet,Upfront Payment,"250,00",10000.0
0647/JL/UTM/0323,03/01/2023 09:58:52,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,822.0,Sheet,Deposit Payment,"300,00",246600.0
1342/KSR/UTM/0323,03/01/2023 10:30:31,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,743.0,Sheet,Upfront Payment,"250,00",185750.0
1343/KSR/UTM/0323,03/01/2023 10:31:35,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,18.0,Sheet,Upfront Payment,"250,00",4500.0
0650/JL/UTM/0323,03/01/2023 10:31:45,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,3594.0,Sheet,Deposit Payment,"300,00",1078200.0
1350/KSR/UTM/0323,03/01/2023 11:15:25,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,896.0,Sheet,Upfront Payment,"250,00",224000.0
1353/KSR/UTM/0323,03/01/2023 11:30:58,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,30.0,Sheet,Upfront Payment,"250,00",7500.0
0656/JL/UTM/0323,03/01/2023 11:51:31,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,495.0,Sheet,Deposit Payment,"300,00",148500.0
1360/KSR/UTM/0323,03/01/2023 12:17:24,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,565.0,Sheet,Upfront Payment,"250,00",141250.0
0662/JL/UTM/0323,03/01/2023 13:57:22,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,420.0,Sheet,Deposit Payment,"300,00",126000.0
0667/JL/UTM/0323,03/01/2023 15:01:56,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,460.0,Sheet,Deposit Payment,"300,00",138000.0
1375/KSR/UTM/0323,03/01/2023 15:35:04,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,10.0,Sheet,Upfront Payment,"250,00",2500.0
0673/JL/UTM/0323,03/01/2023 16:01:04,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,832.0,Sheet,Deposit Payment,"300,00",249600.0
1379/KSR/UTM/0323,03/01/2023 16:20:10,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,30.0,Sheet,Upfront Payment,"250,00",7500.0
1392/KSR/UTM/0323,03/02/2023 08:35:31,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,4.0,Sheet,Upfront Payment,"250,00",1000.0
1397/KSR/UTM/0323,03/02/2023 09:25:25,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,153.0,Sheet,Upfront Payment,"250,00",38250.0
0691/JL/UTM/0323,03/02/2023 09:39:44,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,460.0,Sheet,Deposit Payment,"300,00",138000.0
1409/KSR/UTM/0323,03/02/2023 11:02:05,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,76.0,Sheet,Upfront Payment,"250,00",19000.0
0697/JL/UTM/0323,03/02/2023 11:04:56,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,175.0,Sheet,Deposit Payment,"300,00",52500.0
0699/JL/UTM/0323,03/02/2023 11:19:52,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,75.0,Sheet,Deposit Payment,"300,00",22500.0
1415/KSR/UTM/0323,03/02/2023 11:26:50,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,208.0,Sheet,Upfront Payment,"250,00",52000.0
0705/JL/UTM/0323,03/02/2023 11:49:04,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,153.0,Sheet,Deposit Payment,"300,00",45900.0
1420/KSR/UTM/0323,03/02/2023 12:13:47,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,10.0,Sheet,Upfront Payment,"250,00",2500.0
1424/KSR/UTM/0323,03/02/2023 12:47:17,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,2.0,Sheet,Upfront Payment,"250,00",500.0
1431/KSR/UTM/0323,03/02/2023 13:22:34,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,2.0,Sheet,Upfront Payment,"250,00",500.0
0712/JL/UTM/0323,03/02/2023 14:05:54,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,308.0,Sheet,Deposit Payment,"300,00",92400.0
0714/JL/UTM/0323,03/02/2023 14:58:07,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,1290.0,Sheet,Deposit Payment,"300,00",387000.0
1440/KSR/UTM/0323,03/02/2023 15:15:53,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,33.0,Sheet,Upfront Payment,"250,00",8250.0
1447/KSR/UTM/0323,03/02/2023 16:04:48,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,2468.0,Sheet,Upfront Payment,"250,00",617000.0
1449/KSR/UTM/0323,03/02/2023 16:12:19,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,162.0,Sheet,Upfront Payment,"250,00",40500.0
0715/JL/UTM/0323,03/02/2023 16:15:57,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,322.0,Sheet,Deposit Payment,"300,00",96600.0
0721/JL/UTM/0323,03/02/2023 16:27:52,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,400.0,Sheet,Deposit Payment,"300,00",120000.0
1453/KSR/UTM/0323,03/02/2023 16:43:50,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,1830.0,Sheet,Upfront Payment,"250,00",457500.0
0726/JL/UTM/0323,03/02/2023 17:20:58,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,55.0,Sheet,Deposit Payment,"300,00",16500.0
1460/KSR/UTM/0323,03/02/2023 17:31:01,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,152.0,Sheet,Upfront Payment,"250,00",38000.0
1462/KSR/UTM/0323,03/03/2023 08:31:57,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,258.0,Sheet,Upfront Payment,"250,00",64500.0
1469/KSR/UTM/0323,03/03/2023 09:16:13,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,17.0,Sheet,Upfront Payment,"250,00",4250.0
0727/JL/UTM/0323,03/03/2023 09:36:18,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,767.0,Sheet,Deposit Payment,"300,00",230100.0
1471/KSR/UTM/0323,03/03/2023 09:50:17,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,2.0,Sheet,Upfront Payment,"250,00",500.0
1477/KSR/UTM/0323,03/03/2023 10:45:20,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,748.0,Sheet,Upfront Payment,"250,00",187000.0
0730/JL/UTM/0323,03/03/2023 10:57:46,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,96.0,Sheet,Deposit Payment,"300,00",28800.0
1493/KSR/UTM/0323,03/03/2023 12:17:59,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,500.0,Sheet,Upfront Payment,"250,00",125000.0
0739/JL/UTM/0323,03/03/2023 12:18:40,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,40.0,Sheet,Deposit Payment,"300,00",12000.0
0740/JL/UTM/0323,03/03/2023 12:22:42,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,168.0,Sheet,Deposit Payment,"300,00",50400.0
1499/KSR/UTM/0323,03/03/2023 14:25:55,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,1051.0,Sheet,Upfront Payment,"250,00",262750.0
0746/JL/UTM/0323,03/03/2023 14:38:37,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,2292.0,Sheet,Deposit Payment,"300,00",687600.0
1506/KSR/UTM/0323,03/03/2023 15:28:01,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,33.0,Sheet,Upfront Payment,"250,00",8250.0
1509/KSR/UTM/0323,03/03/2023 16:02:50,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,8.0,Sheet,Upfront Payment,"250,00",2000.0
0750/JL/UTM/0323,03/03/2023 16:27:54,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,4325.0,Sheet,Deposit Payment,"300,00",1297500.0
0750/JL/UTM/0323,03/03/2023 16:27:54,PC.000006,PHOTO COPY COLORED HVS F4/A4S 70 GR,72.0,Sheet,Deposit Payment,"450,00",32400.0
1514/KSR/UTM/0323,03/03/2023 16:44:35,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,156.0,Sheet,Upfront Payment,"250,00",39000.0
1515/KSR/UTM/0323,03/03/2023 16:48:06,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,384.0,Sheet,Upfront Payment,"250,00",96000.0
1521/KSR/UTM/0323,03/03/2023 17:25:06,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,47.0,Sheet,Upfront Payment,"250,00",11750.0
1534/KSR/UTM/0323,03/04/2023 11:04:15,PC.000007,PHOTO COPY CARDBOARD F4,25.0,Sheet,Upfront Payment,"1500,00",37500.0
1539/KSR/UTM/0323,03/04/2023 13:24:31,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,2810.0,Sheet,Upfront Payment,"250,00",702500.0
1543/KSR/UTM/0323,03/04/2023 14:19:41,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,40.0,Sheet,Upfront Payment,"250,00",10000.0
1545/KSR/UTM/0323,03/04/2023 14:38:52,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,400.0,Sheet,Upfront Payment,"250,00",100000.0
1567/KSR/UTM/0323,03/04/2023 17:11:39,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,200.0,Sheet,Upfront Payment,"250,00",50000.0
1568/KSR/UTM/0323,03/04/2023 17:15:05,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,500.0,Sheet,Upfront Payment,"250,00",125000.0
1579/KSR/UTM/0323,03/06/2023 09:40:32,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,50.0,Sheet,Upfront Payment,"250,00",12500.0
1583/KSR/UTM/0323,03/06/2023 10:02:18,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,20.0,Sheet,Upfront Payment,"250,00",5000.0
1594/KSR/UTM/0323,03/06/2023 12:05:27,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,442.0,Sheet,Upfront Payment,"250,00",110500.0
0774/JL/UTM/0323,03/06/2023 12:24:04,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,1650.0,Sheet,Deposit Payment,"250,00",412500.0
1602/KSR/UTM/0323,03/06/2023 13:15:44,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,825.0,Sheet,Upfront Payment,"250,00",206250.0
0776/JL/UTM/0323,03/06/2023 13:18:01,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,48.0,Sheet,Deposit Payment,"300,00",14400.0
0777/JL/UTM/0323,03/06/2023 14:20:27,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,549.0,Sheet,Deposit Payment,"300,00",164700.0
1610/KSR/UTM/0323,03/06/2023 14:54:48,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,4.0,Sheet,Upfront Payment,"250,00",1000.0
0781/JL/UTM/0323,03/06/2023 16:14:45,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,756.0,Sheet,Deposit Payment,"300,00",226800.0
1623/KSR/UTM/0323,03/06/2023 16:48:37,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,26.0,Sheet,Upfront Payment,"1500,00",39000.0
1629/KSR/UTM/0323,03/06/2023 17:20:19,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,78.0,Sheet,Upfront Payment,"250,00",19500.0
1635/KSR/UTM/0323,03/07/2023 08:48:58,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,10.0,Sheet,Upfront Payment,"250,00",2500.0
0788/JL/UTM/0323,03/07/2023 09:10:51,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,36.0,Sheet,Deposit Payment,"300,00",10800.0
0789/JL/UTM/0323,03/07/2023 09:18:01,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,1318.0,Sheet,Deposit Payment,"250,00",329500.0
0789/JL/UTM/0323,03/07/2023 09:18:01,PC.000002,PHOTO COPY HVS A3 70 GR,8.0,Sheet,Deposit Payment,"600,00",4800.0
0790/JL/UTM/0323,03/07/2023 09:36:59,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,96.0,Sheet,Deposit Payment,"300,00",28800.0
0791/JL/UTM/0323,03/07/2023 09:44:59,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,100.0,Sheet,Deposit Payment,"300,00",30000.0
1639/KSR/UTM/0323,03/07/2023 09:45:27,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,240.0,Sheet,Upfront Payment,"250,00",60000.0
1642/KSR/UTM/0323,03/07/2023 09:59:02,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,11.0,Sheet,Upfront Payment,"250,00",2750.0
1643/KSR/UTM/0323,03/07/2023 10:00:09,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,420.0,Sheet,Upfront Payment,"250,00",105000.0
0797/JL/UTM/0323,03/07/2023 10:50:36,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,38.0,Sheet,Deposit Payment,"300,00",11400.0
0798/JL/UTM/0323,03/07/2023 11:01:56,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,105.0,Sheet,Deposit Payment,"300,00",31500.0
1663/KSR/UTM/0323,03/07/2023 11:06:51,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,820.0,Sheet,Upfront Payment,"250,00",205000.0
0799/JL/UTM/0323,03/07/2023 11:13:14,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,99.0,Sheet,Deposit Payment,"300,00",29700.0
1664/KSR/UTM/0323,03/07/2023 11:46:05,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,15.0,Sheet,Upfront Payment,"250,00",3750.0
0801/JL/UTM/0323,03/07/2023 11:48:03,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,25.0,Sheet,Deposit Payment,"300,00",7500.0
0805/JL/UTM/0323,03/07/2023 12:29:11,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,52.0,Sheet,Deposit Payment,"300,00",15600.0
1666/KSR/UTM/0323,03/07/2023 12:53:45,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,450.0,Sheet,Upfront Payment,"250,00",112500.0
1666/KSR/UTM/0323,03/07/2023 12:53:45,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,453.0,Sheet,Upfront Payment,"250,00",113250.0
1672/KSR/UTM/0323,03/07/2023 13:48:37,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,20.0,Sheet,Upfront Payment,"250,00",5000.0
1676/KSR/UTM/0323,03/07/2023 14:27:45,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,15.0,Sheet,Upfront Payment,"250,00",3750.0
0810/JL/UTM/0323,03/07/2023 14:34:06,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,298.0,Sheet,Deposit Payment,"300,00",89400.0
1682/KSR/UTM/0323,03/07/2023 15:01:48,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,40.0,Sheet,Upfront Payment,"250,00",10000.0
0812/JL/UTM/0323,03/07/2023 15:03:58,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,458.0,Sheet,Deposit Payment,"250,00",114500.0
1685/KSR/UTM/0323,03/07/2023 15:33:39,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,600.0,Sheet,Upfront Payment,"250,00",150000.0
1688/KSR/UTM/0323,03/07/2023 15:42:56,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,1125.0,Sheet,Upfront Payment,"250,00",281250.0
1688/KSR/UTM/0323,03/07/2023 15:42:56,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,700.0,Sheet,Upfront Payment,"350,00",245000.0
0819/JL/UTM/0323,03/07/2023 16:15:55,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,50.0,Sheet,Deposit Payment,"300,00",15000.0
0822/JL/UTM/0323,03/07/2023 16:27:06,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,8260.0,Sheet,Deposit Payment,"400,00",3304000.0
1693/KSR/UTM/0323,03/07/2023 16:37:28,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,402.0,Sheet,Upfront Payment,"250,00",100500.0
1697/KSR/UTM/0323,03/07/2023 16:53:54,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,174.0,Sheet,Upfront Payment,"250,00",43500.0
1698/KSR/UTM/0323,03/07/2023 16:54:50,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,10.0,Sheet,Upfront Payment,"250,00",2500.0
1701/KSR/UTM/0323,03/07/2023 17:06:57,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,1359.0,Sheet,Upfront Payment,"250,00",339750.0
1711/KSR/UTM/0323,03/08/2023 08:33:24,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,30.0,Sheet,Upfront Payment,"250,00",7500.0
1716/KSR/UTM/0323,03/08/2023 09:47:43,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,200.0,Sheet,Upfront Payment,"250,00",50000.0
0827/JL/UTM/0323,03/08/2023 10:37:00,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,70.0,Sheet,Deposit Payment,"300,00",21000.0
1724/KSR/UTM/0323,03/08/2023 10:37:22,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,3.0,Sheet,Upfront Payment,"250,00",750.0
0828/JL/UTM/0323,03/08/2023 10:40:59,PC.000001,PHOTO COPY HVS F4/A4S 70 GR,108.0,Sheet,Deposit Payment,"300,00",32400.0
